group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,marine_common_year,season_sequence,season_name,target_assemblage,method_code,species_code,size_sort_order,size_bin,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,12,110,59,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,13,120,69,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,14,130,64,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,15,140,65,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,16,150,39,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,17,160,12,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,18,170,5,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,19,180,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,20,190,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,21,200,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,22,210,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,1,5,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,2,10,8,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,3,20,9,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,4,30,7,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,5,40,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,6,50,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,7,60,9,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,8,70,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,9,80,21,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,10,90,32,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,11,100,52,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,12,110,73,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,13,120,90,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,14,130,65,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,15,140,43,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,16,150,23,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,17,160,5,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,18,170,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,19,180,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,1,5,19,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,2,10,43,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,3,20,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,4,30,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,5,40,5,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,6,50,7,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,7,60,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,8,70,5,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,9,80,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,10,90,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,11,100,8,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,12,110,17,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,13,120,8,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,14,130,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,15,140,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,16,150,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,17,160,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,18,170,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,KATTUN,11,70,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,2,10,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,3,20,13,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,4,30,21,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,5,40,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,6,50,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,7,60,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,8,70,5,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,9,80,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,10,90,10,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,11,100,26,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,12,110,41,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,13,120,47,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,14,130,29,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,15,140,18,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,16,150,8,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,17,160,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,20,190,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,3,20,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,4,30,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,5,40,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,7,60,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,8,70,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,9,80,4,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,10,90,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,11,100,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,12,110,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,13,120,14,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,14,130,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,15,140,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,16,150,8,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,6,30,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,8,40,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,11,70,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,1,5,37,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,2,10,25,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,3,20,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,6,50,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,7,60,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,8,70,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,9,80,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,10,90,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,EVATRO,1,5,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,KATTUN,9,50,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,1,5,29,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,2,10,31,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,3,20,18,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,4,30,7,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,5,40,4,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,6,50,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,7,60,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,9,80,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,10,90,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,12,110,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,13,120,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,14,130,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,16,150,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,KATTUN,6,30,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,1,5,3,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,2,10,13,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,3,20,23,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,4,30,11,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,5,40,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,7,60,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,8,70,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,11,100,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,12,110,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,13,120,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,14,130,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,KATTUN,9,50,1,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,2,10,6,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,3,20,13,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,4,30,13,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,5,40,12,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,6,50,4,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,7,60,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
UCSC,POP,Post Point,3080,48.71200180,-122.51913,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,8,70,2,NULL,NULL,WA Salish Sea,WA Salish Sea,Washington,Mainland,2019-04-05 20:07:59
